0 8.32
0 49.92
0 66.56
0 133.12
0 5.12
0 41.6
0 33.28
0 2.88
0 3.2
0 4.16
0 4.16
0 3.84
0 3.84
0 99.84
0 2.24
0 1.28
0 2.24
0 116.48
0 99.84
0 83.2
0 3.52
0 99.84
0 4.16
0 4.48
0 91.52
0 49.92
0 58.24
0 3.2
0 4.8
0 3.52
0 3.52
0 99.84
0 99.84
0 74.88
0 16.64
0 66.56
0 74.88
0 83.2
0 4.8
0 3.84
0 3.52
0 3.84
0 4.16
0 4.16
0 2.88
0 33.28
0 2.88
0 66.56
0 124.8
0 108.16
0 91.52
0 99.84
0 108.16
0 4.16
0 3.84
0 16.64
0 74.88
0 3.2
0 3.2
0 4.48
0 108.16
0 99.84
0 91.52
0 99.84
0 0.64
0 33.28
0 91.52
0 3.2
0 3.2
0 4.8
0 4.48
0 4.16
0 99.84
0 99.84
0 3.52
0 16.64
0 2.24
0 3.84
0 74.88
0 108.16
0 4.48
0 4.16
0 3.84
0 3.84
0 5.12
0 16.64
0 33.28
0 4.16
0 3.52
0 2.88
0 4.16
0 99.84
0 91.52
0 91.52
0 2.56
0 1.6
0 49.92
0 108.16
0 3.52
