0 0
1 0
2 0
3 0.105794
4 0.238037
5 0
6 0
7 0.0528971
8 0.105794
9 0.0528971
10 0.132243
11 0.158691
12 0.211589
13 0.211589
14 0
15 0
16 0
17 0.0264486
18 0
19 0.0793457
20 0.105794
21 0.158691
22 0.211589
23 0.211589
24 0.105794
25 0
26 0.0264486
27 0
28 0.0264486
29 0.0528971
30 0.132243
31 0.18514
32 0.211589
33 0.211589
34 0.0264486
35 0.0528971
36 0
37 0
38 0.0264486
39 0.0528971
40 0.105794
41 0.158691
42 0.211589
43 0.211589
44 0.132243
45 0
46 0.0264486
47 0
48 0
49 0.0264486
50 0.0793457
51 0.18514
52 0.238037
53 0.238037
54 0.105794
55 0
56 0
57 0.0528971
58 0
59 0.0264486
60 0.105794
61 0.158691
62 0.211589
63 0.211589
64 0.158691
65 0
66 0.0528971
67 0.0528971
68 0
69 0.0528971
70 0.0793457
71 0.132243
72 0.18514
73 0.211589
74 0.132243
75 0
76 0.0528971
77 0
78 0
79 0.0264486
80 0.0793457
81 0.132243
82 0.18514
83 0.211589
84 0.132243
85 0
86 0
87 0.0528971
88 0.0528971
89 0.0264486
90 0.0793457
91 0.132243
92 0.18514
93 0.211589
94 0.132243
95 0
96 0
97 0.0264486
98 0.0264486
99 0.0264486
