0 49.92
0 66.56
0 141.44
11 199.68
2 7.68
0 33.28
0 74.88
0 7.36
0 7.68
0 98.304
36 10.24
15 307.84
6 180.224
8 188.416
23 184.32
14 184.32
1 192.512
7 192.512
1 176.128
17 184.32
15 180.224
19 184.32
6 399.36
21 180.224
10 176.128
14 180.224
25 184.32
16 180.224
11 180.224
11 176.128
8 184.32
12 180.224
11 167.936
8 180.224
7 176.128
9 172.032
10 180.224
7 172.032
23 172.032
13 13.76
0 7.36
0 41.6
0 33.28
0 3.84
0 3.84
0 141.44
0 6.72
0 166.4
0 199.68
0 199.68
0 199.68
1 7.68
2 7.68
0 7.68
0 2.56
0 3.84
0 6.08
0 7.36
0 199.68
0 199.68
31 122.88
26 12.16
16 188.416
18 184.32
8 172.032
5 180.224
0 184.32
10 184.32
5 184.32
2 184.32
28 176.128
11 184.32
12 180.224
3 357.76
20 176.128
41 341.12
13 188.416
0 176.128
9 180.224
7 180.224
3 180.224
29 180.224
18 357.76
3 192.512
20 196.608
0 180.224
15 14.4
13 176.128
6 14.4
3 176.128
8 166.4
0 49.92
0 1.92
0 4.48
0 5.12
0 6.08
0 6.72
0 191.36
0 199.68
