0 0
1 0
2 0
3 0.105794
4 0.238037
5 0
6 0
7 0.0528971
8 0.105794
9 0.0528971
10 0.132243
11 0.170898
12 0.117594
13 0.0911458
14 0.117594
15 0.117594
16 0.078125
17 0.0911458
18 0.118001
19 0.117594
20 0.117188
21 0.117188
22 0.104574
23 0.144043
24 0.117594
25 0.104167
26 0.130615
27 0.104574
28 0.144043
29 0.0915527
30 0.130615
31 0.078125
32 0.104167
33 0.0651042
34 0.0390625
35 0.144043
36 0.0789388
37 0.104167
38 0.117188
39 0.144043
40 0.0915527
41 0
42 0
43 0
44 0
45 0
46 0.0264486
47 0
48 0.0264486
49 0.0528971
50 0.158691
51 0.211589
52 0.211589
53 0.211589
54 0
55 0
56 0.0264486
57 0.0528971
58 0.0528971
59 0.0793457
60 0.132243
61 0.14445
62 0.117188
63 0.131022
64 0.10498
65 0.117594
66 0.0911458
67 0.0911458
68 0.0911458
69 0.0520833
70 0.0911458
71 0.104167
72 0.117594
73 0.078125
74 0.117594
75 0.131022
76 0.130615
77 0.0655111
78 0.0651042
79 0.0651042
80 0.117594
81 0.117594
82 0.117188
83 0.104167
84 0.104167
85 0.104167
86 0.117188
87 0.0911458
88 0.0520833
89 0.104574
90 0.104574
91 0
92 0
93 0
94 0
95 0
96 0
97 0.0264486
98 0.0528971
99 0.105794
