1 0
2 0
3 0
4 0.305556
5 0.0740741
6 0
7 0
8 0
9 0
10 0
11 0.521739
12 0.283019
13 0.117647
14 0.145455
15 0.333333
16 0.233333
17 0.0204082
18 0.127273
19 0.0222222
20 0.269841
21 0.25
22 0.292308
23 0.109091
24 0.318182
25 0.185185
26 0.237288
27 0.352113
28 0.262295
29 0.196429
30 0.2
31 0.148148
32 0.210526
33 0.207547
34 0.150943
35 0.137255
36 0.173077
37 0.181818
38 0.14
39 0.348485
40 0.22807
41 0
42 0
43 0
44 0
45 0
46 0
47 0
48 0
49 0
50 0
51 0
52 0.0384615
53 0.0740741
54 0
55 0
56 0
57 0
58 0
59 0
60 0
61 0.5
62 0.4
63 0.253968
64 0.28125
65 0.156863
66 0.1
67 0
68 0.178571
69 0.0980392
70 0.0416667
71 0.388889
72 0.192982
73 0.210526
74 0.0638298
75 0.3125
76 0.493976
77 0.216667
78 0
79 0.166667
80 0.134615
81 0.0625
82 0.391892
83 0.290323
84 0.0588235
85 0.289855
86 0
87 0.245902
88 0.22807
89 0.115385
90 0.0638298
91 0.275862
92 0
93 0
94 0
95 0
96 0
97 0
98 0
99 0
