1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 77
12 77
13 74
14 76
15 74
16 73
17 73
18 73
19 74
20 73
21 73
22 73
23 73
24 74
25 73
26 73
27 73
28 74
29 73
30 73
31 74
32 73
33 73
34 73
35 73
36 74
37 73
38 73
39 73
40 73
41 14
42 0
43 0
44 0
45 0
46 0
47 0
48 0
49 0
50 0
51 0
52 0
53 0
54 0
55 0
56 0
57 0
58 0
59 0
60 0
61 62
62 76
63 75
64 76
65 73
66 73
67 74
68 78
69 76
70 73
71 73
72 73
73 74
74 73
75 73
76 73
77 73
78 74
79 75
80 76
81 73
82 73
83 73
84 73
85 74
86 73
87 73
88 73
89 73
90 74
91 13
92 0
93 0
94 0
95 0
96 0
97 0
98 0
99 0
