0 0
1 0
2 0
3 4
4 9
5 0
6 0
7 2
8 4
9 2
10 5
11 9
12 8
13 7
14 8
15 8
16 6
17 7
18 7
19 8
20 9
21 9
22 7
23 9
24 8
25 8
26 9
27 7
28 9
29 6
30 9
31 6
32 8
33 5
34 3
35 9
36 4
37 8
38 9
39 9
40 6
41 0
42 0
43 0
44 0
45 0
46 1
47 0
48 1
49 2
50 6
51 8
52 8
53 8
54 0
55 0
56 1
57 2
58 2
59 3
60 5
61 8
62 9
63 8
64 6
65 8
66 7
67 7
68 7
69 4
70 7
71 8
72 8
73 6
74 8
75 8
76 9
77 4
78 5
79 5
80 8
81 8
82 9
83 8
84 8
85 8
86 9
87 7
88 4
89 7
90 7
91 0
92 0
93 0
94 0
95 0
96 0
97 1
98 2
99 4
