1 0.00869565
2 0.0344828
3 0.0506329
4 0.0621118
5 0.0145985
6 0.0408163
7 0.028169
8 0.0075188
9 0.013245
10 0.0344828
11 0.0197368
12 0.0134228
13 0.0807453
14 0.0295858
15 0.0232558
16 0.0201342
17 0.0451613
18 0.0344828
19 0.0142857
20 0.0196078
21 0.0503597
22 0.00735294
23 0.0437956
24 0
25 0.0492958
26 0.027972
27 0.0466667
28 0.0381679
29 0.0261438
30 0.0653595
31 0.0971429
32 0.0294118
33 0.0396825
34 0.0136054
35 0.01875
36 0.0472973
37 0.0875912
38 0.00719424
39 0.0584416
40 0
41 0.0797101
42 0.0434783
43 0.00645161
44 0.0529801
45 0.0405405
46 0.0410959
47 0.0261438
48 0.0397351
49 0.0294118
50 0.0559441
51 0.03125
52 0.045977
53 0.0275862
54 0.0424242
55 0.00775194
56 0.0679012
57 0.0201342
58 0.027972
59 0.0316456
60 0.0143885
61 0.0316456
62 0.0261438
63 0.0636943
64 0.0567376
65 0.0212766
66 0
67 0.0220588
68 0.0608108
69 0.00613497
70 0.00735294
71 0.0318471
72 0.0451613
73 0.0580645
74 0.0451613
75 0.0431655
76 0.0368098
77 0.0487805
78 0.0133333
79 0.0454545
80 0.111765
81 0.0202703
82 0.037037
83 0.0535714
84 0.0382166
85 0
86 0.062069
87 0.0340136
88 0.0444444
89 0.00657895
90 0.00675676
91 0.00806452
92 0.0141844
93 0
94 0.0428571
95 0.0193548
96 0.0408163
97 0.0308642
98 0.0243902
99 0.0625
