0 0
1 0
2 5
3 0
4 0
5 0
6 1
7 2
8 0
9 0
10 0
11 12
12 13
13 10
14 14
15 14
16 14
17 9
18 14
19 5
20 14
21 11
22 11
23 12
24 13
25 12
26 13
27 4
28 8
29 14
30 10
31 13
32 13
33 7
34 13
35 14
36 8
37 14
38 7
39 14
40 9
41 5
42 0
43 0
44 2
45 5
46 0
47 3
48 4
49 0
50 0
51 0
52 0
53 1
54 12
55 0
56 4
57 0
58 1
59 0
60 3
61 12
62 14
63 12
64 13
65 12
66 13
67 14
68 11
69 13
70 12
71 13
72 14
73 14
74 13
75 14
76 13
77 8
78 12
79 13
80 14
81 13
82 13
83 14
84 13
85 14
86 11
87 9
88 11
89 13
90 13
91 14
92 3
93 3
94 2
95 5
96 0
97 1
98 0
99 2
